MONTH,ZONE,CIRCLE,DIVISION CODE,DIVISION,OVERALL Input Energy Prog (MU),OVERALL Unit Sold Prog (MU),OVERALL Distribution Loss Prog (%),OVERALL Current Assessment With ED Prog (Lakh),OVERALL  Realisation Prog(Lakh),OVERALL % Realisation Prog,OVERALL ATC Loss,OVERALL Realisation Rate Input Prog (Rs / Unit),OVERALL Realisation Rate Sold Prog (Rs / Unit),GOVERNMENT Unit Sold Prog Govt (MU),GOVERNMENT Current Assessment With ED Prog Govt (Lakh),GOVERNMENT Realisation Prog Govt (Lakh),GOVERNMENT % Realisation Prog Govt,GOVERNMENT ATC Loss Prog Govt,NON GOVERNMENT Unit Sold Prog Non Govt (MU),NON GOVERNMENT Current Assessment With ED Prog on Govt (Lakh),NON GOVERNMENT Realisation Prog Non Govt (Lakh),NON GOVERNMENT % Realisation Prog Non Govt,NON GOVERNMENT ATC Loss Prog Non Govt
October-25,FIROZABAD,EDC MAINPURI,DIV281723,"EDD KARHAL, MAINPURI",30.75,30.72,0.08,1223.77,937.03,76.57,23.49,3.05,3.05,2.01,162.42,257.93,158.8,-58.68,28.71,1061.34,679.09,63.98,36.07
October-25,FIROZABAD,EDC MAINPURI,DIV281721,EDD I MAINPURI,16.68,16.71,-0.16,1256.9,1520.31,120.96,-21.15,9.11,9.1,1.54,118.1,415.91,352.16,-252.72,15.17,1138.79,1104.4,96.98,2.86
October-25,FIROZABAD,EUDC  FIROZABAD,DIV281641,"EUDD ASFABAD, FIROZABAD",16.34,17.39,-6.47,1335.34,1329.72,99.58,-6.02,8.14,7.65,2.09,193.64,189.21,97.71,-4.03,15.3,1141.7,1140.51,99.9,-6.36
October-25,FIROZABAD,EUDC  FIROZABAD,DIV281642,"EUDD CHANDRA NAGAR, FIROZABAD",26.12,28.25,-8.19,2438.75,2318.83,95.08,-2.87,8.88,8.21,1.91,179.77,211.51,117.65,-27.29,26.34,2258.98,2107.32,93.29,-0.93
October-25,JHANSI,EDC JHANSI,DIV233633,EDD II JHANSI,46.22,36.29,21.5,1959.19,1780.89,90.9,28.64,3.85,4.91,3.53,317.08,600.52,189.39,-48.67,32.76,1642.11,1180.38,71.88,43.57
October-25,JHANSI,EDC JHANSI,DIV233632,EDD MAURANIPUR,32.47,26.86,17.26,1129.54,1771.92,156.87,-29.8,5.46,6.6,1.26,107.47,1363.39,1268.66,-949.69,25.6,1022.07,408.54,39.97,66.93
October-25,JHANSI,EDC LALITPUR,DIV233641,EDD I LALITPUR,20.2,17.38,13.96,1261.84,1793,142.09,-22.26,8.87,10.31,1.53,160.23,1125.89,702.65,-504.56,15.85,1101.61,667.11,60.56,47.9
October-25,JHANSI,EDC LALITPUR,DIV233642,"EDD MAHRAUNI, LALITPUR",22.89,26.38,-15.22,700.34,567.59,81.05,6.62,2.48,2.15,1.41,134.41,264.42,196.73,-126.68,24.96,565.94,303.17,53.57,38.28
October-25,JHANSI,EDC ORAI,DIV233422,EDD I ORAI,44.81,44.2,1.37,1935.84,1953,100.89,0.5,4.36,4.42,1.32,156.27,708.47,453.37,-347.16,42.88,1779.58,1244.53,69.93,31.02
October-25,JHANSI,EDC ORAI,DIV233421,EDD II ORAI,45.47,49.5,-8.86,1663.43,1681.42,101.08,-10.04,3.7,3.4,3.18,314.22,1089.32,346.68,-277.39,46.32,1349.21,592.1,43.89,52.23
October-25,JHANSI,EUDC JHANSI,DIV233511,EUDD I JHANSI,25.84,28.36,-9.76,2532.51,2265.18,89.44,1.83,8.77,7.99,0.89,81.97,56.56,69,24.26,27.47,2450.55,2208.62,90.13,1.08
October-25,JHANSI,EUDC JHANSI,DIV233512,EUDD II JHANSI,24.8,25.37,-2.31,1989.72,2044.75,102.77,-5.14,8.25,8.06,0.25,25.97,44.4,171,-74.95,25.12,1963.76,2000.34,101.86,-4.22
October-25,KANPUR I,EDC KANPUR,DIV293313,EDD II CHAUBEYPUR,26.47,32.86,-24.12,2131.6,1901.59,89.21,-10.73,7.18,5.79,0.38,40.66,271.18,666.88,-727.73,32.47,2090.94,1630.41,77.97,3.22
October-25,KANPUR I,EDC KANPUR,DIV293311,EDD GHATAMPUR,14.77,14.72,0.34,679.47,1102.31,162.23,-61.68,7.46,7.49,1.16,180.25,685.78,380.46,-279.16,13.55,499.21,416.53,83.44,16.85
October-25,KANPUR I,EDC KANPUR DEHAT,DIV293312,EDD I KANPUR,29.33,26.7,8.97,1571.84,1664.54,105.9,3.6,5.68,6.23,0.61,72.68,366.11,503.74,-358.55,26.09,1499.16,1298.43,86.61,21.16
October-25,KANPUR I,EDC KANPUR DEHAT,DIV292021,EDD JHIJAK,14.22,12.91,9.2,658.75,557.69,84.66,23.13,3.92,4.32,0.19,24.18,229.89,950.72,-763.26,12.72,634.57,327.8,51.66,53.1
October-25,KANPUR I,EDC KANPUR DEHAT,DIV292022,EDD KANPUR DEHAT,46.79,48.08,-2.75,3317.52,3669.44,110.61,-13.65,7.84,7.63,0.18,48.53,199.94,411.97,-323.3,47.89,3268.98,3469.5,106.13,-9.05
October-25,KANPUR I,EDC KANPUR DEHAT,DIV292023,EDD PUKHRAYAN,24.3,22.26,8.38,1402.5,1087.19,77.52,28.98,4.47,4.88,2.15,293.38,259.6,88.49,18.93,20.11,1109.12,827.59,74.62,31.64
October-25,KANPUR II,EDC AURAIYA,DIV223051,EDD AURAIYA,24.06,22.21,7.65,1094.95,923.9,84.38,22.08,3.84,4.16,0.77,74.14,255.55,344.67,-218.31,21.44,1020.81,668.35,65.47,39.54
October-25,KANPUR II,EDC AURAIYA,DIV223052,EDD DIBYAPUR,26.02,26.75,-2.84,1178.91,743.89,63.1,35.11,2.86,2.78,1.14,107.54,190.57,177.21,-82.24,25.62,1071.37,553.32,51.65,46.89
October-25,KANPUR II,EDC ETAWAH,DIV223031,EUDD ETAWAH,25.02,22.13,11.55,1691.46,1780.91,105.29,6.87,7.12,8.05,2.26,224.87,374.64,166.61,-47.36,19.86,1466.6,1406.27,95.89,15.19
October-25,KANPUR II,EDC ETAWAH,DIV223033,EDD ETAWAH RURAL,31.64,27.82,12.09,1345.6,1330.21,98.86,13.1,4.2,4.78,6.33,460.18,763.38,165.89,-45.83,21.49,885.42,566.84,64.02,43.72
October-25,KANPUR II,EDC ETAWAH,DIV223032,"EDD SAIFAI, ETAWAH",32.43,25.95,19.98,1489.12,1569.46,105.4,15.66,4.84,6.05,5.51,537.36,797.76,148.46,-18.8,20.44,951.76,771.7,81.08,35.12
October-25,KANPUR II,EDC FARRUKHABAD,DIV222921,EDD FARRUKKHABAD,29.02,26.87,7.38,966.02,1077.52,111.54,-3.31,3.71,4.01,0.42,41.3,518.29,1255.03,-1062.41,26.45,924.73,559.22,60.47,43.99
October-25,KANPUR II,EDC FARRUKHABAD,DIV222922,EDD KAYAMGANJ,18.06,15.66,13.28,762.28,830.7,108.98,5.5,4.6,5.31,0.4,40.27,449.46,1116,-867.8,15.25,722.01,381.24,52.8,54.21
October-25,KANPUR II,EDC FARRUKHABAD,DIV222923,EUDD FARRUKHABAD,21.96,22.85,-4.05,1698.23,1708.08,100.58,-4.65,7.78,7.48,0.59,54.4,239.86,440.9,-358.76,22.26,1643.83,1468.23,89.32,7.07
October-25,KANPUR II,EDC KANNAUJ,DIV222942,EDD CHHIBRAMAU,39.72,37.5,5.57,1765.79,2432.75,137.77,-30.1,6.13,6.49,0.62,67.57,1402.94,2076.4,-1860.75,36.88,1698.22,1029.82,60.64,42.74
October-25,KANPUR II,EDC KANNAUJ,DIV222941,EDD KANNAUJ,32.54,30.98,4.81,1506.05,2348.7,155.95,-48.45,7.22,7.58,1.09,94.98,1243.99,1309.78,-1146.78,29.88,1411.07,1104.71,78.29,25.48
October-25,MATHURA,EDC I MATHURA,DIV261423,"EDD GOVERDHAN, MATHURA",27.35,24.86,9.08,1378.04,1431.44,103.87,5.56,5.23,5.76,0.61,51.19,204.72,399.92,-263.61,24.25,1326.85,1226.72,92.45,15.94
October-25,MATHURA,EDC I MATHURA,DIV261421,EDD MATHURA RURAL,32.9,38.96,-18.42,2555.56,2541.74,99.46,-17.78,7.73,6.52,0.82,75.06,574.89,765.89,-806.97,38.14,2480.5,1966.85,79.29,6.1
October-25,MATHURA,EDC I MATHURA,DIV261422,EDD KOSIKALAN,42.53,45.76,-7.6,2843.9,2675.65,94.08,-1.23,6.29,5.85,0.32,25.98,105.29,405.34,-336.14,45.44,2817.92,2570.36,91.21,1.85
October-25,MATHURA,EDC II MATHURA,DIV261431,"EDD LAXMINAGAR, MATHURA",17.16,16.7,2.68,883.77,919.66,104.06,-1.27,5.36,5.51,0.77,71.17,241.33,339.07,-229.99,15.93,812.59,678.33,83.48,18.76
October-25,MATHURA,EDC II MATHURA,DIV261432,EDD MATH,14.73,13.54,8.06,571.1,332.93,58.3,46.4,2.26,2.46,0.08,7.56,36.92,488.02,-348.69,13.46,563.53,296.01,52.53,51.71
October-25,MATHURA,EUDC MATHURA,DIV261411,"EUDD CANTT, MATHURA",22.62,29.97,-32.54,2264.13,2402.81,106.12,-40.66,10.62,8.02,1.81,145.92,212.08,145.34,-92.63,28.16,2118.21,2190.73,103.42,-37.08
October-25,MATHURA,EUDC MATHURA,DIV261412,"EUDD VRINDAVAN, MATHURA",25.26,30.46,-20.57,2534.11,2181.42,86.08,-3.79,8.63,7.16,1.09,88.74,160.82,181.22,-118.5,29.37,2445.37,2020.61,82.63,0.37
October-25,MATHURA,EUDC MATHURA,DIV261413,"EUDD KRISHNANAGAR, MATHURA",27.56,31.35,-13.74,2666.67,2369.22,88.85,-1.05,8.6,7.56,1.85,177.93,10.79,6.07,93.1,29.5,2488.74,2358.42,94.76,-7.78
October-25,TORRENT,TORRENT,TORRENT,TORRENT,185.04,185.04,0,16703.73,17455.4,104.5,-4.5,9.43,9.43,0,0,0,0,100,185.04,16703.73,17455.4,104.5,-4.5
November-25,AGRA,EDC AGRA,DIV251541,"EDD SIKANDARA, AGRA",35.22,29.77,15.48,1744.93,2298.72,131.74,-11.34,6.53,7.72,1.05,98.64,683.03,692.48,-485.29,28.72,1646.3,1615.69,98.14,17.05
November-25,AGRA,EDC AGRA,DIV251542,"EDD LAKHANPUR, AGRA",21.16,21.07,0.44,1652.43,1380.5,83.54,16.82,6.52,6.55,0.3,31.68,75.96,239.74,-138.69,20.76,1620.74,1304.54,80.49,19.86
November-25,AGRA,EDC AGRA,DIV251544,"EDD KIRAWALI, AGRA",20.53,17,17.2,810.67,844.24,104.14,13.77,4.11,4.97,0.81,73.45,384.15,523.01,-333.05,16.2,737.22,460.09,62.41,48.33
November-25,AGRA,EDC AGRA,DIV251543,EDD KHAIRAGARH,19.59,16.2,17.3,835.93,2136.82,255.62,-111.4,10.91,13.19,0.9,71.14,1704.01,2395.38,-1880.98,15.3,764.79,432.81,56.59,53.2
November-25,AGRA,EDC FATEHABAD,DIV251511,EDD BAH,26.65,23.82,10.63,1048.76,1002.37,95.58,14.58,3.76,4.21,4.17,507.32,660.69,130.23,-16.39,19.64,541.44,341.68,63.11,43.6
November-25,AGRA,EDC FATEHABAD,DIV251512,EDD ETMADPUR,29.8,26.43,11.31,1267.18,1212.17,95.66,15.16,4.07,4.59,1.12,87.87,416.04,473.5,-319.95,25.31,1179.31,796.13,67.51,40.13
November-25,AGRA,EDC FATEHABAD,DIV251513,"EDD FATEHABAD, AGRA",38.19,31.55,17.39,1397.56,1315.35,94.12,22.25,3.44,4.17,0.79,80.19,495.61,618.07,-410.58,30.76,1317.37,819.74,62.23,48.6
November-25,ALIGARH,EDC I ALIGARH,DIV211241,"EDD SARSOL, ALIGARH",25.18,28.87,-14.68,1745.91,1411.69,80.86,7.27,5.61,4.89,0.37,46.16,18.3,39.65,54.53,28.51,1699.75,1393.39,81.98,5.99
November-25,ALIGARH,EDC I ALIGARH,DIV211242,"EDD ATRAULI, ALIGARH",15.63,18.89,-20.84,909.03,761.87,83.81,-1.28,4.87,4.03,0.23,24.17,74.25,307.13,-271.14,18.66,884.86,687.62,77.71,6.1
November-25,ALIGARH,EDC I ALIGARH,DIV211243,"EDD TALANAGRI, ALIGARH",19.25,23.94,-24.4,1517.47,1442.01,95.03,-18.21,7.49,6.02,0.14,15.39,5.35,34.75,56.77,23.8,1502.08,1436.66,95.64,-18.98
November-25,ALIGARH,EDC II ALIGARH,DIV211261,"EDD IGLAS, ALIGARH",21.59,20.71,4.08,1085.99,836.22,77,26.14,3.87,4.04,0.26,25.88,152.73,590.08,-466.01,20.45,1060.1,683.49,64.47,38.16
November-25,ALIGARH,EDC II ALIGARH,DIV211262,"EDD KHAIR, ALIGARH",25.27,21.65,14.3,823.04,572.26,69.53,40.41,2.27,2.64,0.23,23.15,36.68,158.41,-35.76,21.42,799.89,535.58,66.96,42.62
November-25,ALIGARH,EDC II ALIGARH,DIV211263,"EDD AKRABAD, ALIGARH",18.02,14.37,20.26,450.21,548.7,121.88,2.82,3.05,3.82,0.33,33.68,124.77,370.47,-195.41,14.03,416.53,423.92,101.78,18.84
November-25,ALIGARH,EUDC ALIGARH,DIV211211,EUDD I ALIGARH,18.1,21.59,-19.26,1899.79,1692.37,89.08,-6.24,9.35,7.84,1.65,157.06,10.98,6.99,91.66,19.95,1742.73,1681.39,96.48,-15.06
November-25,ALIGARH,EUDC ALIGARH,DIV211212,EUDD II ALIGARH,14.1,19.63,-39.23,1662.61,1454.68,87.49,-21.82,10.32,7.41,0.87,86.6,0,0,100,18.76,1576.01,1454.68,92.3,-28.51
November-25,ALIGARH,EUDC ALIGARH,DIV211213,EUDD III ALIGARH,17.1,20.35,-19.03,1794.71,1683.54,93.81,-11.66,9.85,8.27,1.08,105.94,0,0,100,19.27,1688.78,1683.54,99.69,-18.66
November-25,ALIGARH,EUDC ALIGARH,DIV211214,EUDD IV ALIGARH,14.49,19.36,-33.57,1633.56,1579.29,96.68,-29.13,10.9,8.16,0.71,67.05,0,0,100,18.65,1566.51,1579.29,100.82,-34.66
November-25,BANDA,EDC BANDA,DIV243913,EDD ATARRA,17.3,13.8,20.25,529.62,368.29,69.54,44.54,2.13,2.67,-1.67,-135.76,20.39,-15.02,111.98,15.46,665.38,347.9,52.29,58.3
November-25,BANDA,EDC BANDA,DIV243914,"EDD BABERU, BANDA",23.38,20.91,10.54,952.9,918.53,96.39,13.77,3.93,4.39,5.8,514.23,731.91,142.33,-27.33,15.11,438.67,186.62,42.54,61.94
November-25,BANDA,EDC BANDA,DIV243911,EUDD BANDA,14.66,14.7,-0.22,950.49,972.25,102.29,-2.51,6.63,6.62,2,187.01,0,0,100,12.69,763.48,972.25,127.34,-27.63
November-25,BANDA,EDC CHITRAKOOT,DIV243921,EDD CHITRAKOOT DHAM,17.24,16.52,4.18,697.62,519.09,74.41,28.7,3.01,3.14,0.98,102.71,64.54,62.84,39.79,15.54,594.91,454.55,76.41,26.79
November-25,BANDA,EDC CHITRAKOOT,DIV243922,"EDD RAJAPUR, CHITRAKOOT",20.89,19.05,8.8,603.18,865.34,143.46,-30.84,4.14,4.54,1.98,150.79,710.53,471.2,-329.74,17.07,452.39,154.81,34.22,68.79
November-25,BANDA,EDC HAMIRPUR,DIV243721,EDD HAMIRPUR,21.74,21.52,1.03,1407.1,1253.09,89.05,11.86,5.76,5.82,2.72,240.54,176.46,73.36,27.4,18.8,1166.57,1076.64,92.29,8.66
November-25,BANDA,EDC HAMIRPUR,DIV243723,EDD RATH,20.62,19.15,7.1,656.76,444.23,67.64,37.16,2.15,2.32,1.64,139.43,83.24,59.7,44.54,17.51,517.32,360.99,69.78,35.17
November-25,BANDA,EDC MAHOBA,DIV243711,EDD I MAHOBA,10.99,10.91,0.68,703.52,458.95,65.24,35.21,4.18,4.21,0.4,38.81,21.68,55.86,44.52,10.52,664.71,437.27,65.78,34.66
November-25,BANDA,EDC MAHOBA,DIV243712,"EDD KULPAHAR, MAHOBA",28.47,23.94,15.9,1289.1,783.32,60.77,48.9,2.75,3.27,0.94,100.82,1.48,1.47,98.76,23.01,1188.28,781.84,65.8,44.67
November-25,ETAH,EDC ETAH,DIV277034,"EDD PILUWA, ETAH",29.11,26.01,10.63,963.09,471.28,48.93,56.27,1.62,1.81,0.58,54.04,27.47,50.82,54.58,25.43,909.05,443.82,48.82,56.37
November-25,ETAH,EDC ETAH,DIV277032,"EDD JALESAR, ETAH",27.05,25.8,4.62,927.31,832.23,89.75,14.4,3.08,3.23,1.28,131.17,405.58,309.21,-194.93,24.52,796.14,426.65,53.59,48.89
November-25,ETAH,EDC ETAH,DIV277031,EUDD ETAH,9.24,11.1,-20.17,898.44,849,94.5,-13.56,9.19,7.65,0.47,47.37,0,0,100,10.63,851.07,849,99.76,-19.88
November-25,ETAH,EDC HATHRAS,DIV271321,EDD I HATHRAS,12.62,12.53,0.69,1072.74,1052.12,98.08,2.6,8.34,8.4,0.62,59.28,32.45,54.74,45.64,11.91,1013.46,1019.67,100.61,0.08
November-25,ETAH,EDC HATHRAS,DIV271322,"EDD ODHPURA, HATHRAS",20.51,19.9,2.95,750.72,477.46,63.6,38.28,2.33,2.4,0.33,26.3,25.34,96.33,6.51,19.57,724.42,452.12,62.41,39.43
November-25,ETAH,EDC HATHRAS,DIV271323,"EDD SASNI, HATHRAS",27.27,25.64,5.99,1284.97,1291.85,100.54,5.49,4.74,5.04,0.13,11.04,217.21,1967.02,-1749.2,25.51,1273.93,1074.64,84.36,20.7
November-25,ETAH,EDC HATHRAS,DIV271324,"EDD SADABAD, HATHRAS",22.36,20.69,7.46,826.04,654.29,79.21,26.7,2.93,3.16,0.1,3.92,11.33,289.06,-167.5,20.59,822.12,642.96,78.21,27.63
November-25,ETAH,EDC KASGANJ,DIV272153,EDD KASGANJ,15.06,16.33,-8.41,961.59,942.88,98.05,-6.3,6.26,5.78,0.4,44.67,46.8,104.77,-13.58,15.92,916.92,896.08,97.73,-5.95
November-25,ETAH,EDC KASGANJ,DIV272152,"EDD SORON, KASGANJ",21.95,23.82,-8.5,868.71,654.6,75.35,18.24,2.98,2.75,0.69,73.84,25.83,34.99,62.04,23.13,794.87,628.77,79.1,14.17
November-25,FIROZABAD,EDC FIROZABAD,DIV281631,EDD FIROZABAD,30.16,27.5,8.79,1311.7,1158.46,88.32,19.45,3.84,4.21,0.87,110.65,462.75,418.2,-281.44,26.64,1201.05,695.71,57.92,47.17
November-25,FIROZABAD,EDC FIROZABAD,DIV281635,EDD JASRANA,17.79,20.68,-16.25,663.12,825.95,124.56,-44.8,4.64,3.99,0.75,72.99,445.38,610.19,-609.35,19.94,590.13,380.57,64.49,25.03
November-25,FIROZABAD,EDC FIROZABAD,DIV281633,EDD SHIKOHABAD,21.12,17.21,18.51,1130.76,1060.88,93.82,23.55,5.02,6.16,0.68,63.3,73.13,115.53,5.86,16.53,1067.46,987.75,92.53,24.6
November-25,FIROZABAD,EDC FIROZABAD,DIV281634,EDD SHIRSAGANJ,18.86,16.5,12.53,947.14,777.03,82.04,28.24,4.12,4.71,0.84,124.81,295.38,236.67,-107.02,15.66,822.33,481.65,58.57,48.77
November-25,FIROZABAD,EDC FIROZABAD,DIV281632,EDD TUNDLA,20.58,20.05,2.53,1109.25,726.97,65.54,36.12,3.53,3.63,1.34,123.6,112.73,91.21,11.1,18.71,985.64,614.24,62.32,39.26
November-25,FIROZABAD,EDC MAINPURI,DIV281722,"EDD BHOGAON, MAINPURI",26.54,27.91,-5.17,1134.77,957.17,84.35,11.29,3.61,3.43,2.73,242.18,484.25,199.95,-110.29,25.18,892.59,472.92,52.98,44.28
November-25,FIROZABAD,EDC MAINPURI,DIV281723,"EDD KARHAL, MAINPURI",26.84,25.32,5.65,1123.55,601.64,53.55,49.48,2.24,2.38,1.22,93.71,28.37,30.27,71.44,24.11,1029.84,573.27,55.67,47.48
November-25,FIROZABAD,EDC MAINPURI,DIV281721,EDD I MAINPURI,12,13.94,-16.17,1043.11,966.11,92.62,-7.59,8.05,6.93,1.64,136.2,0,0,100,12.31,906.92,966.11,106.53,-23.75
November-25,FIROZABAD,EUDC  FIROZABAD,DIV281641,"EUDD ASFABAD, FIROZABAD",11.64,13.2,-13.39,1051.2,888.08,84.48,4.21,7.63,6.73,1.84,146.57,0.04,0.03,99.97,11.36,904.63,888.04,98.17,-11.31
November-25,FIROZABAD,EUDC  FIROZABAD,DIV281642,"EUDD CHANDRA NAGAR, FIROZABAD",18.6,23.22,-24.84,2111.16,2081.31,98.59,-23.07,11.19,8.96,2.31,227.02,219,96.47,-20.43,20.91,1884.13,1862.31,98.84,-23.39
November-25,JHANSI,EDC JHANSI,DIV233633,EDD II JHANSI,36.23,29.92,17.43,2206.43,1587.22,71.94,40.6,4.38,5.31,4.5,378.86,465.21,122.79,-1.39,25.42,1827.57,1122.02,61.39,49.31
November-25,JHANSI,EDC JHANSI,DIV233632,EDD MAURANIPUR,30.57,26.58,13.06,1167.33,1200.95,102.88,10.56,3.93,4.52,1.19,106.97,691.65,646.6,-462.16,25.39,1060.36,509.3,48.03,58.24
November-25,JHANSI,EDC LALITPUR,DIV233641,EDD I LALITPUR,17.86,15.85,11.22,1012.54,1362.22,134.54,-19.44,7.63,8.59,1.18,121.99,565.51,463.58,-311.56,14.68,890.55,796.72,89.46,20.57
November-25,JHANSI,EDC LALITPUR,DIV233642,"EDD MAHRAUNI, LALITPUR",33.84,22.16,34.52,868.53,616.22,70.95,53.54,1.82,2.78,2.44,277.19,186.73,67.37,55.89,19.71,591.34,429.49,72.63,52.44
November-25,JHANSI,EDC ORAI,DIV233422,EDD I ORAI,32.75,29.33,10.42,1605.53,1216.22,75.75,32.14,3.71,4.15,1.53,177.44,59.17,33.35,70.13,27.81,1428.1,1157.04,81.02,27.42
November-25,JHANSI,EDC ORAI,DIV233421,EDD II ORAI,33.65,34.48,-2.47,1237.02,544.19,43.99,54.92,1.62,1.58,3.06,330.13,58.23,17.64,81.93,31.42,906.89,485.97,53.59,45.09
November-25,JHANSI,EUDC JHANSI,DIV233511,EUDD I JHANSI,19.46,21.89,-12.45,1907.58,2002.62,104.98,-18.05,10.29,9.15,0.91,86.51,249.06,287.91,-223.76,20.97,1821.07,1753.56,96.29,-8.28
November-25,JHANSI,EUDC JHANSI,DIV233512,EUDD II JHANSI,18.72,20.38,-8.85,1610.84,1582.95,98.27,-6.97,8.45,7.77,0.5,32.33,0,0,100,19.88,1578.52,1582.95,100.28,-9.16
November-25,KANPUR I,EDC KANPUR,DIV293313,EDD II CHAUBEYPUR,24.34,24.34,0.02,1751.67,1623.32,92.67,7.35,6.67,6.67,0.31,37.81,151.16,399.77,-299.69,24.02,1713.86,1472.16,85.9,14.12
November-25,KANPUR I,EDC KANPUR,DIV293311,EDD GHATAMPUR,15.32,14.95,2.43,703.34,759.9,108.04,-5.42,4.96,5.08,1.13,163.85,414.13,252.75,-146.61,13.82,539.48,345.77,64.09,37.47
November-25,KANPUR I,EDC KANPUR DEHAT,DIV293312,EDD I KANPUR,24.49,22.19,9.38,1302.12,1357.14,104.23,5.55,5.54,6.12,0.65,73.94,228.91,309.59,-180.55,21.55,1228.18,1128.23,91.86,16.75
November-25,KANPUR I,EDC KANPUR DEHAT,DIV292021,EDD JHIJAK,9.45,8.73,7.61,389.01,407.76,104.82,3.16,4.31,4.67,0.15,16.12,148.98,924.49,-754.13,8.58,372.89,258.78,69.4,35.88
November-25,KANPUR I,EDC KANPUR DEHAT,DIV292022,EDD KANPUR DEHAT,46.5,48.49,-4.27,3776.61,3412.35,90.35,5.79,7.34,7.04,0.96,117.92,128.9,109.31,-13.98,47.53,3658.69,3283.45,89.74,6.42
November-25,KANPUR I,EDC KANPUR DEHAT,DIV292023,EDD PUKHRAYAN,21.97,19.53,11.09,1062.13,936.28,88.15,21.62,4.26,4.79,0.81,79.55,176.27,221.58,-97,18.72,982.58,760.01,77.35,31.23
November-25,KANPUR II,EDC AURAIYA,DIV223051,EDD AURAIYA,21,19.79,5.74,1424.2,1446.02,101.53,4.3,6.89,7.31,0.5,51.73,157.6,304.65,-187.16,19.29,1372.47,1288.42,93.88,11.51
November-25,KANPUR II,EDC AURAIYA,DIV223052,EDD DIBYAPUR,18.58,20.82,-12.05,903.03,538.8,59.67,33.14,2.9,2.59,0.64,59.67,120.22,201.47,-125.75,20.18,843.36,418.58,49.63,44.39
November-25,KANPUR II,EDC ETAWAH,DIV223031,EUDD ETAWAH,18.5,17.71,4.26,1390.95,1343.51,96.59,7.52,7.26,7.59,2.62,234.41,113.77,48.53,53.53,15.09,1156.53,1229.74,106.33,-1.8
November-25,KANPUR II,EDC ETAWAH,DIV223033,EDD ETAWAH RURAL,25,23.64,5.44,1162.84,1182.97,101.73,3.8,4.73,5,3.06,272.32,671.04,246.41,-133.01,20.58,890.52,511.92,57.49,45.64
November-25,KANPUR II,EDC ETAWAH,DIV223032,"EDD SAIFAI, ETAWAH",27.11,22.19,18.16,1378.36,1082.89,78.56,35.7,3.99,4.88,5.97,489.86,440.33,89.89,26.44,16.22,888.5,642.57,72.32,40.81
November-25,KANPUR II,EDC FARRUKHABAD,DIV222921,EDD FARRUKKHABAD,28.21,25.81,8.52,928.67,582.86,62.76,42.58,2.07,2.26,0.45,40.71,91.3,224.3,-105.19,25.35,887.96,491.56,55.36,49.36
November-25,KANPUR II,EDC FARRUKHABAD,DIV222922,EDD KAYAMGANJ,17.56,15.61,11.07,730.56,434.26,59.44,47.14,2.47,2.78,0.19,19.99,107.1,535.84,-376.52,15.42,710.57,327.16,46.04,59.05
November-25,KANPUR II,EDC FARRUKHABAD,DIV222923,EUDD FARRUKHABAD,14.55,14.25,2.09,1430.3,1172.08,81.95,19.77,8.06,8.23,0.91,91.85,34.11,37.14,63.64,13.34,1338.45,1137.97,85.02,16.76
November-25,KANPUR II,EDC KANNAUJ,DIV222942,EDD CHHIBRAMAU,35.35,33.83,4.28,1548.79,1724.63,111.35,-6.59,4.88,5.1,0.58,67.44,858.36,1272.74,-1118.26,33.26,1481.35,866.27,58.48,44.02
November-25,KANPUR II,EDC KANNAUJ,DIV222941,EDD KANNAUJ,27.13,26.34,2.93,1363.27,1745.81,128.06,-24.31,6.44,6.63,1,98.79,915.23,926.47,-799.32,25.34,1264.48,830.58,65.69,36.24
November-25,MATHURA,EDC I MATHURA,DIV261423,"EDD GOVERDHAN, MATHURA",21.33,21.23,0.46,1210.02,1172.46,96.9,3.55,5.5,5.52,0.98,79.63,209.47,263.05,-161.84,20.26,1130.39,962.99,85.19,15.2
November-25,MATHURA,EDC I MATHURA,DIV261421,EDD MATHURA RURAL,21.13,25.54,-20.86,1536.03,1533.84,99.86,-20.69,7.26,6.01,0.67,75.08,228.55,304.43,-267.94,24.87,1460.96,1305.28,89.34,-7.98
November-25,MATHURA,EDC I MATHURA,DIV261422,EDD KOSIKALAN,34.96,37.03,-5.93,2333.6,2176.39,93.26,1.21,6.23,5.88,0.19,15.6,30.7,196.81,-108.48,36.84,2318.01,2145.69,92.57,1.94
November-25,MATHURA,EDC II MATHURA,DIV261431,"EDD LAXMINAGAR, MATHURA",14.38,14.6,-1.54,692.96,643.39,92.85,5.72,4.48,4.41,0.55,45.86,79.18,172.66,-75.32,14.05,647.1,564.2,87.19,11.47
November-25,MATHURA,EDC II MATHURA,DIV261432,EDD MATH,12.63,13.47,-6.61,524.78,331.65,63.2,32.62,2.63,2.46,0.15,13.91,24.41,175.45,-87.05,13.32,510.87,307.24,60.14,35.88
November-25,MATHURA,EUDC MATHURA,DIV261411,"EUDD CANTT, MATHURA",18.28,21.37,-16.95,1721.28,1841.21,106.97,-25.1,10.08,8.61,1.32,119.62,166.34,139.05,-62.62,20.05,1601.66,1674.87,104.57,-22.3
